time,sent_src
han,子张对曰：在国必闻，在家必闻。
song,如其无也，必无克状。
han,乃且原变心易虑，割地谢前过以事秦。
han,自唐叔至靖侯五世，无其年数。
song,有司谥曰文，上曰：情怀不尽曰隐，改谥隐侯。
han,即得，发乡我身长大，首足收人皆上偶。
song,忠矫诏曰：凶谋既尔，罪不当恕；
song,辛卯，上祀南郊，大赦。
han,房为府，曰天驷。
han,卿曰：仙者非有求人主，人主求之。
song,休仁骂曰：上得天下，谁之力邪！
han,夏四月丙子，齐襄公飨公，公醉，使公子彭生抱鲁桓公，因命彭生折其胁，公死于车。
song,冬，十一月，辛巳，魏主如邺。
han,突曰：臣子事重耳有年数矣，今召之，是教之反君也。
han,应侯曰：然。
han,张丞相苍者，好书律历。
pre-qin,曰：王如知此，则无望民之多于邻国也。
song,前豫州刺史刘澄之，与褚渊善，渊为之固请曰：澄之兄弟不武，故遵考之族独得免。
song,魏济阴王小新成卒。
han,九年，晋里克杀其君奚齐、卓子。
han,信、耳起，乃知汉王来，大惊。
song,李平部分水陆攻硖石，克其外城；
han,召令徒属曰：公等遇雨，皆已失期，失期当斩。
song,吏奉其子诣上，上悔，名之曰长，令吕后母之，而葬其母真定。
han,𦈡公十五年，韩景侯伐郑，取雍丘。
han,然其喉下有逆鳞径尺，人有婴之，则必杀人。
han,窃为君计者，莫若安民无事，安民之本，在于择交，择交而得则民安，择交而不得则民终身不安。
song,臣等穷治，辞不伏引；
han,后五年，白起攻赵，拔光狼城。
han,夫勇者不避难，仁者不穷约，智者不失时，以立其义。
han,金为疾，为内兵，亡地。
han,而大将军不得益封，军吏卒皆无封侯者。
han,春，免徒隶作阳陵者。
han,真公十四年，周厉王无道，出奔彘，共和行政。
han,荀栎言于晋侯曰：君命大臣，始乱者死。
han,仓廪实而知礼节，衣食足而知荣辱，上服度则六亲固。
han,囚季桓子，与盟，乃舍之。
han,秦甲渡河逾漳，据番吾，则兵必战于邯郸之下矣。
han,曰：知之。
han,从大将军有功，封为博望侯。
han,请地赵，赵不与，以其围郑之辱。
han,宝鼎出而与神通，封禅。
han,大臣不时正言其不可状，私说意以受赏赐，非忠臣也。
han,穰侯相，三人者更将，有封邑，以太后故，私家富重于王室。
han,秦皇帝不听，遂使蒙恬将兵攻胡，辟地千里，以河为境。
han,使韩信等辑河北赵地，连燕齐，君王乃复走荥阳，未晚也。
han,二十五年，子击生子。
han,修己而不责人，则免于难。
han,令范阳令乘朱轮华毂，使驱驰燕、赵郊。
han,四十八年，文公太子卒，赐谥为竫公。
han,故曰：仓廪实而知礼节，衣食足而知荣辱。
han,十年，陈火。
han,乘船出于巴，乘夏水而下汉，寡人积甲宛东下随，智者不及谋，寡人如射隼矣。
han,晋顷公之十二年，韩宣子老，魏献子为国政。
song,匡，新城之子也。
han,其后七十馀年而晋有豫让之事。
han,即不得也，头仰足肣，内外自垂。
song,伯之密遣信报虎牙兄弟，皆逃奔盱眙。
song,然臣虽万没，犹愿陛下必申先臣。
han,上曰士卒劳倦，不许，罢兵，令诸校屯豫章梅领待命。
han,食茹而美，拔其园葵而弃之。
song,其后人有盗高庙坐前玉环，帝怒，下廷尉治。
song,是岁，魏尚书令王睿进爵中山王，加镇东大将军；
han,其明年，匈奴大入代、定襄、上郡，杀略汉数千人。
han,十六年，孔子相鲁。
han,侍御史乃复见王，责之以正法，问：王欲发兵罪名明白，当坐之。
han,张耳败走，念诸侯无可归者，曰：汉王与我有旧故，而项羽又彊，立我，我欲之楚。
han,燕相子之与苏代婚，乃使苏代侍质子于齐。
han,信曰：此在兵法，顾诸君不察耳。
pre-qin,曰：无以异也。
han,子路喜从游，子路为季氏宰，可谓具臣矣。
pre-qin,他日归，则有馈其兄生鹅者，己频顣曰：恶用是鶂鶂者为哉？
han,绛侯、灌将军等曰：吾属不死，命乃且县此两人。
pre-qin,然而不胜者，城非不高也，池非不深也，兵革非不坚利也，米粟非不多也；
han,今文信侯自请卿相燕而不肯行，臣不知卿所死处矣。
han,当此时，晋彊，西有河西，与秦接境，北边翟，东至河内。
pre-qin,夷子思以易天下，岂以为非是而不贵也？
han,夫鲁，难伐之国，其城薄以卑，其地狭以泄，其君愚而不仁，大臣伪而无用，其士民又恶甲兵之事，此不可与战。
song,著之于令。
han,是岂人众不足，兵革不备哉？
han,舍之母无宠于昭公，国人莫畏。
han,崇丧遂哀，破产厚葬，不可以为俗；
han,赵军已不胜，不能得信等，欲还归壁，壁皆汉赤帜，而大惊，以为汉皆已得赵王将矣，兵遂乱，遁走，赵将虽斩之，不能禁也。
han,寡人虽不肖，必不能事秦。
han,汉中四星，曰天驷。
pre-qin,其如是，孰能御之？
song,唯有殷孝祖为朝廷所委赖，锋镝裁交，舆尸而反，文武丧气，朝野危心。
song,氐王杨后起卒，丁未，诏以白水太守杨集始为北秦州刺史、武都王。
pre-qin,曰：楚人胜。
han,赵盾废贾季，以其杀阳处父。
han,是时上方乡文学，汤决大狱，欲傅古义，乃请博士弟子治尚书、春秋补廷尉史，奏谳疑事，必豫先为上分别其原，上所是，絜令扬主之明。
song,敢有开一言者，血染敬则刀！
han,武安君归。
pre-qin,多助之至，天下顺之。
han,故礼服莫同，其便一也。
han,越王曰：吾已决之矣。
han,秦因大怒，益甲伐韩，大战，楚救不至韩。
song,其后出为相州刺史，受纳货赂，为人所告，敷掩蔽之。
han,于是肥义侍，王曰：简、襄主之烈，计胡、翟之利。
song,辛卯，追尊穆妃为皇后。
han,然此一时之说，偃言万世之功，柰何以一时之利而加万世功乎？
han,昭王问周太史，太史曰：是害于楚王，然可移于将相。
han,至其时，西门豹往会之河上。
han,假曰：舍我，我为君杀郑子而入君。
song,一旦，闭城门大索，执人而掠之，楚毒备至，又无故斩六人，阖城凶惧；
han,而汉始筑令居以西，初置酒泉郡以通西北国。
han,王军取鄗、石邑、封龙、东垣。
han,卜往候盗，见不见。
han,昏出，大弱：是谓阳陷于阴。
han,越王灭吴，诛太宰嚭，以为不忠，而归。
han,不听，可使击之。
song,喜兵力甚弱，玄等众盛，喜奋击，斩之，进逼义兴。
han,齐王乃遗诸侯王书曰：高帝平定天下，王诸子弟，悼惠王王齐。
song,闻帝屡诛大臣，十一月，丙辰，显达举兵于寻阳，数帝罪恶，云欲奉建安王为主，须京尘一静，西迎大驾。
song,尚书游明根曰：朝廷不遣使者，又筑醴阳深入彼境，皆直在萧赜。
han,三子曰：币厚言甘，此必邳郑卖我于秦。
han,温舒击东越还，议有不中意者，坐小法抵罪免。
song,夫贵高有危殆之惧，卑贱有填壑之忧，有心于避祸，不如无心于任运，存亡之要，巨细一揆耳。
han,中宫天极星，其一明者，太一常居也；
song,他日，又进曰：今与古异，不可以淳风期物。
han,管仲贫困，常欺鲍叔，鲍叔终善遇之，不以为言。
han,春申君曰：何谓毋望之福？
song,勃恐，不知置辞；
han,盾闺门开，叹曰：杀忠臣，弃君命，罪一也。
song,曰：吾尝将百万军，然安知狱吏之贵乎！
han,未至井陉口三十里，止舍。
song,五月，匈奴右贤王入居河南地，侵盗上郡保塞蛮夷，杀掠人民。
song,听其言也甘，察其行也贼，不早绝之，后悔无及。
han,成请老于崔，崔杼许之，二相弗听，曰：不可。
han,缓刑罚，薄赋敛，以遂主得众之心，万民戴主，死而不忘。
han,劫韩包周，则赵氏自操兵；
han,纣为黎山之会，东夷叛之。
han,如有齐觉悟，复用孟尝君，则雌雄之所在未可知也。
song,秋，七月，乙卯，魏平阳平公丕卒。
han,若在异国，必姜姓。
han,身死家室富，又恐受赇枉法，为奸触大罪，身死而家灭。
han,文侯受子夏经艺，客段干木，过其闾，未尝不轼也。
han,秦昭王五十六年，薨，太子安国君立为王，华阳夫人为王后，子楚为太子。
han,怀王子子兰劝王行，曰：柰何绝秦之驩心！
song,癸巳，以太后令追废帝为郁林王，又废何后为王妃，迎立新安王昭文。
han,张唐攻郑，拔之。
han,知足以距谏，言足以饰非；
han,毛先生一至楚，毛先生以三寸之舌，彊于百万之师。
song,癸酉，诏公车府谤木、若肉食莫言，欲有横议，若以功劳才器冤沈莫达，上身服浣濯之衣，常膳唯以菜蔬。
han,不，即立赵后。
han,故曰秦为大鸟，负海内而处，东面而立，左臂据赵之西南，右臂傅楚鄢郢，膺击韩魏，垂头中国，处既形便，势有地利，奋翼鼓嬛，方三千里，则秦未可得独招而夜射也。
han,八月，汉王举兵东出陈仓，定三秦。
han,春申君相十四年，秦庄襄王立，以吕不韦为相，封为文信侯。
han,武安君既行，出咸阳西门十里，至杜邮。
han,于是作渭阳五帝庙，同宇，帝一殿，面各五门，祠所用及仪亦如雍五畤。
han,唯卓氏曰：此地狭薄。
han,原过从，后，至于王泽，见三人，自带以上可见，自带以下不可见。
han,不时。
song,六月，魏遣兼员外散骑常侍卢昶、兼员外散骑侍郎王清石来聘。
han,七月，隐公弟遂弑隐公自立，是为厘公。
han,其明年，浞野侯破奴得亡归汉。
han,于是上贤张王诸客，以钳奴从张王入关，无不为诸侯相、郡守者。
han,有独智之虑者，任骜民之怨。
song,尝食酱美，问知得于晏家，及晏败，孝绪曰：亲而不党，何惧之有！
song,秦皇帝以千八百国之自养，力罢不能胜其役，财尽不能胜其求。
han,卜偃曰：毕万之后必大。
han,至如说丞相弘，天子既数征匈奴有功，始黯列为九卿，而公孙弘、张汤为小吏。
han,文曰：主少国疑，大臣未附，百姓不信，方是之时，属之于子乎？
song,帝与法珍等俱诣宝庆家，躬自汲水，助厨人作膳。
han,天下有道，则不失纪序；
han,六年，鲁伐我，入阳关。
han,今日大王尊官之，令护军。
han,孟尝君至，而君无攻，欲王之令楚王割东国以与齐，必德齐。
han,足下右投则汉王胜，左投则项王胜。
han,太尉复令郦寄与典客刘揭先说吕禄曰：急归将印辞去，不然，祸且起。
han,使奇兵入烧回中宫，候骑至雍甘泉。
han,单于初立，恐汉袭之，乃自谓我儿子，安敢望汉天子！
han,骞以校尉从大将军击匈奴，知水草处，军得以不乏，乃封骞为博望侯。
song,萧坦之忌克陵人，徐孝嗣听人穿鼻，江无断，刘暄暗弱；
han,上笑曰：多多益善，何为为我禽？
han,罢朝，嘉谓长史曰：吾悔不先斩错，乃先请之，为错所卖。
han,其后从攻东郡尉军，破之成武南。
song,宜顿新亭、白下，坚守宫城、东府、石头，以待贼至。
han,赵尧年少，为符玺御史。
song,左右皆曰：善！
pre-qin,合而言之，道也。
han,周公卒后，秋未获，暴风雷，禾尽偃，大木尽拔。
han,十年，华督攻杀孔父，取其妻。
song,王肃为魏制官品百司，皆如江南之制，凡九品，品各有二。
han,四岁废，用故太子为临江王。
han,天子遣横海将军韩说出句章，浮海从东方往；
han,来，以为客，时时从入朝，令上见之，问之，上知此四人贤，则一助也。
han,于是天子意梁王，逐贼，果梁使之。
han,情好珍善，为之琢磨圭璧以通其意。
han,衡人皆欲割诸侯之地以事秦，夫为人臣，割其主之地以外交彊虎狼之秦，卒有秦患，不顾其祸。
han,礼者，然而不法礼者不足礼，谓之无方之民；
han,骑士归，郦生见谓之曰：吾闻沛公慢而易人，多大略，此真吾所原从游，莫为我先。
song,刘秉父子走至额檐湖，追执，斩之。
han,齐厘公欲妻之，忽谢曰：我小国，非齐敌也。
han,四年，伐秦，取少梁。
han,王许之，下令三日而市复如故。
han,此所谓金城千里，天府之国也，刘敬说是也。
han,是时说为胥靡，筑于傅险。
han,建恐，因使人多持金钱，事绝其狱。
song,明日，府州兵与台军战，子响于堤上发弩射之，台军大败；
han,鲁有天子礼乐者，以襃周公之德也。
han,赵盾、随会前数谏，不听；
han,夫断右臂而与人斗，失其党而孤居，求欲毋危，岂可得乎？
song,颖胄取之，以资军费。
song,吕后妒，弗肯白。
han,及田常卒，有七十馀男。
han,世父曰：戎杀我大父仲，我非杀戎王则不敢入邑。
han,中行说既至，因降单于，单于甚亲幸之。
han,今陛下昭至德，开大明，配天地，本人伦，劝学脩礼，崇化厉贤，以风四方，太平之原也。
